Id,SalePrice
1733,117380.0
1734,131367.0
1735,135789.0
1736,113184.0
1737,347521.0
1738,219651.0
1739,303561.0
1740,234052.0
1741,194707.0
1742,174176.0
1743,171136.0
1744,293444.0
1745,210932.0
1746,209405.0
1747,216370.0
1748,225075.0
1749,148003.0
1750,137635.0
1751,226027.0
1752,119584.0
1753,147841.0
1754,193597.0
1755,160179.0
1756,130605.0
1757,120752.0
1758,140174.0
1759,175449.0
1760,168727.0
1761,153130.0
1762,191403.0
1763,169903.0
1764,120720.0
1765,193416.0
1766,183469.0
1767,217243.0
1768,148726.0
1769,181441.0
1770,152124.0
1771,127445.0
1772,136134.0
1773,131849.0
1774,138376.0
1775,145826.0
1776,121765.0
1777,113734.0
1778,145032.0
1779,111957.0
1780,184242.0
1781,133058.0
1782,86798.0
1783,132863.0
1784,100352.0
1785,116847.0
1786,150315.0
1787,155894.0
1788,65013.0
1789,107899.0
1790,86664.0
1791,174667.0
1792,153405.0
1793,139919.0
1794,149778.0
1795,137933.0
1796,121334.0
1797,126109.0
1798,116317.0
1799,120614.0
1800,125325.0
1801,133848.0
1802,158225.0
1803,151237.0
1804,146894.0
1805,136940.0
1806,116208.0
1807,128138.0
1808,116583.0
1809,109984.0
1810,145602.0
1811,90971.0
1812,96403.0
1813,117463.0
1814,85577.0
1815,38882.0
1816,93585.0
1817,99485.0
1818,142579.0
1819,122080.0
1820,54233.0
1821,102987.0
1822,139902.0
1823,41753.0
1824,151862.0
1825,134267.0
1826,97988.0
1827,102789.0
1828,136576.0
1829,113485.0
1830,142348.0
1831,160200.0
1832,95301.0
1833,128237.0
1834,121068.0
1835,132818.0
1836,117513.0
1837,91104.0
1838,131009.0
1839,86872.0
1840,164995.0
1841,144044.0
1842,81692.0
1843,143603.0
1844,135864.0
1845,140535.0
1846,151852.0
1847,159020.0
1848,44788.0
1849,111310.0
1850,121655.0
1851,166617.0
1852,128843.0
1853,137033.0
1854,179456.0
1855,147988.0
1856,221317.0
1857,152353.0
1858,135944.0
1859,118408.0
1860,150578.0
1861,118408.0
1862,301394.0
1863,294388.0
1864,294388.0
1865,310924.0
1866,335516.0
1867,250175.0
1868,306002.0
1869,196860.0
1870,244058.0
1871,234923.0
1872,172856.0
1873,250416.0
1874,136233.0
1875,209151.0
1876,201480.0
1877,216647.0
1878,198849.0
1879,131381.0
1880,136466.0
1881,242777.0
1882,250464.0
1883,196173.0
1884,202851.0
1885,250742.0
1886,307390.0
1887,209345.0
1888,262657.0
1889,165267.0
1890,130721.0
1891,132682.0
1892,100441.0
1893,135833.0
1894,124047.0
1895,150310.0
1896,119705.0
1897,120213.0
1898,125189.0
1899,160443.0
1900,149336.0
1901,178456.0
1902,147674.0
1903,222089.0
1904,147600.0
1905,197823.0
1906,177515.0
1907,214043.0
1908,109613.0
1909,140388.0
1910,120772.0
1911,217235.0
1912,310749.0
1913,152264.0
1914,71679.0
1915,270213.0
1916,60447.0
1917,272191.0
1918,142083.0
1919,168918.0
1920,156568.0
1921,424030.0
1922,312999.0
1923,214611.0
1924,221117.0
1925,203500.0
1926,400158.0
1927,137603.0
1928,155828.0
1929,125708.0
1930,134837.0
1931,151551.0
1932,136526.0
1933,181980.0
1934,186066.0
1935,180016.0
1936,185233.0
1937,193025.0
1938,172502.0
1939,241686.0
1940,179469.0
1941,179610.0
1942,182500.0
1943,201145.0
1944,330910.0
1945,392691.0
1946,143877.0
1947,300821.0
1948,167221.0
1949,239349.0
1950,187106.0
1951,272967.0
1952,207683.0
1953,163668.0
1954,192236.0
1955,136112.0
1956,293993.0
1957,151079.0
1958,313312.0
1959,137137.0
1960,106639.0
1961,118602.0
1962,93768.0
1963,106739.0
1964,111754.0
1965,137824.0
1966,155829.0
1967,284876.0
1968,412895.0
1969,409969.0
1970,447334.0
1971,407496.0
1972,358529.0
1973,263777.0
1974,321938.0
1975,426412.0
1976,283130.0
1977,353241.0
1978,367046.0
1979,348631.0
1980,204292.0
1981,329901.0
1982,230662.0
1983,211057.0
1984,176875.0
1985,213479.0
1986,209075.0
1987,179354.0
1988,178106.0
1989,200875.0
1990,212832.0
1991,229355.0
1992,206105.0
1993,174083.0
1994,246090.0
1995,192265.0
1996,258664.0
1997,307135.0
1998,353854.0
1999,267890.0
2000,328331.0
2001,266145.0
2002,247222.0
2003,261619.0
2004,258090.0
2005,217978.0
2006,213164.0
2007,255766.0
2008,212984.0
2009,192872.0
2010,182204.0
2011,150453.0
2012,173440.0
2013,187432.0
2014,183897.0
2015,203586.0
2016,191640.0
2017,194204.0
2018,122903.0
2019,137675.0
2020,121808.0
2021,110585.0
2022,177398.0
2023,133833.0
2024,266339.0
2025,372634.0
2026,178366.0
2027,156675.0
2028,157803.0
2029,173111.0
2030,282532.0
2031,246914.0
2032,258105.0
2033,273372.0
2034,169669.0
2035,221070.0
2036,198601.0
2037,210807.0
2038,285750.0
2039,218373.0
2040,345164.0
2041,287417.0
2042,212587.0
2043,162816.0
2044,174149.0
2045,207625.0
2046,141931.0
2047,158347.0
2048,141497.0
2049,136507.0
2050,174883.0
2051,95237.0
2052,124969.0
2053,146916.0
2054,95163.0
2055,162619.0
2056,144884.0
2057,121771.0
2058,210485.0
2059,128889.0
2060,173515.0
2061,187207.0
2062,129188.0
2063,123478.0
2064,145162.0
2065,128700.0
2066,152131.0
2067,119890.0
2068,145304.0
2069,86431.0
2070,107962.0
2071,92766.0
2072,130910.0
2073,144839.0
2074,190071.0
2075,146097.0
2076,131046.0
2077,150960.0
2078,118784.0
2079,135682.0
2080,122600.0
2081,122554.0
2082,119053.0
2083,146258.0
2084,110858.0
2085,115633.0
2086,147025.0
2087,121128.0
2088,99326.0
2089,57628.0
2090,134412.0
2091,113430.0
2092,125055.0
2093,126581.0
2094,119492.0
2095,139058.0
2096,77655.0
2097,79685.0
2098,145063.0
2099,64389.0
2100,87542.0
2101,117295.0
2102,126889.0
2103,93899.0
2104,125007.0
2105,116645.0
2106,68823.0
2107,215793.0
2108,106922.0
2109,105484.0
2110,140854.0
2111,162766.0
2112,143427.0
2113,120381.0
2114,116211.0
2115,160189.0
2116,121172.0
2117,152404.0
2118,121936.0
2119,105272.0
2120,121143.0
2121,108864.0
2122,100757.0
2123,93978.0
2124,176810.0
2125,126983.0
2126,149651.0
2127,136924.0
2128,126788.0
2129,99456.0
2130,149699.0
2131,145566.0
2132,118881.0
2133,124349.0
2134,114829.0
2135,93242.0
2136,64537.0
2137,133446.0
2138,140753.0
2139,154064.0
2140,138636.0
2141,148806.0
2142,126445.0
2143,137959.0
2144,128588.0
2145,136946.0
2146,165138.0
2147,168234.0
2148,137545.0
2149,135998.0
2150,223486.0
2151,108086.0
2152,177134.0
2153,166900.0
2154,110800.0
2155,142294.0
2156,260403.0
2157,239437.0
2158,234371.0
2159,202796.0
2160,172235.0
2161,234395.0
2162,397716.0
2163,358080.0
2164,247762.0
2165,188436.0
2166,144675.0
2167,217969.0
2168,201569.0
2169,202366.0
2170,220324.0
2171,152834.0
2172,143738.0
2173,161894.0
2174,230812.0
2175,296865.0
2176,324556.0
2177,249038.0
2178,216326.0
2179,138662.0
2180,232966.0
2181,188908.0
2182,217642.0
2183,184981.0
2184,125540.0
2185,121290.0
2186,147485.0
2187,160870.0
2188,150176.0
2189,243456.0
2190,84612.0
2191,84327.0
2192,95426.0
2193,103016.0
2194,103920.0
2195,105705.0
2196,105779.0
2197,114158.0
2198,172514.0
2199,168831.0
2200,149021.0
2201,151356.0
2202,208411.0
2203,155999.0
2204,201503.0
2205,111517.0
2206,153735.0
2207,206065.0
2208,255596.0
2209,238514.0
2210,124210.0
2211,113915.0
2212,114429.0
2213,106277.0
2214,134274.0
2215,97169.0
2216,140643.0
2217,83128.0
2218,94178.0
2219,88224.0
2220,92193.0
2221,269053.0
2222,236883.0
2223,300384.0
2224,221008.0
2225,126874.0
2226,203230.0
2227,206822.0
2228,262605.0
2229,223488.0
2230,147436.0
2231,227395.0
2232,184764.0
2233,178571.0
2234,240961.0
2235,216723.0
2236,277459.0
2237,359697.0
2238,194072.0
2239,124157.0
2240,146469.0
2241,141725.0
2242,123061.0
2243,127673.0
2244,104964.0
2245,102439.0
2246,150178.0
2247,114155.0
2248,121916.0
2249,122386.0
2250,135356.0
2251,104110.0
2252,169795.0
2253,160187.0
2254,182446.0
2255,203911.0
2256,191125.0
2257,229852.0
2258,166846.0
2259,186605.0
2260,166982.0
2261,183980.0
2262,199843.0
2263,342666.0
2264,423111.0
2265,147598.0
2266,259635.0
2267,370740.0
2268,380382.0
2269,148312.0
2270,192376.0
2271,221378.0
2272,200940.0
2273,155302.0
2274,175425.0
2275,160773.0
2276,190866.0
2277,187104.0
2278,149221.0
2279,116557.0
2280,119157.0
2281,169878.0
2282,187787.0
2283,103274.0
2284,101389.0
2285,154435.0
2286,122985.0
2287,343140.0
2288,282683.0
2289,390879.0
2290,446592.0
2291,310798.0
2292,424839.0
2293,392200.0
2294,419151.0
2295,435856.0
2296,287087.0
2297,284851.0
2298,333206.0
2299,392485.0
2300,326211.0
2301,266550.0
2302,250501.0
2303,245240.0
2304,239078.0
2305,186273.0
2306,186727.0
2307,201971.0
2308,230368.0
2309,285185.0
2310,212443.0
2311,211259.0
2312,185096.0
2313,176292.0
2314,175035.0
2315,176819.0
2316,206425.0
2317,177943.0
2318,175047.0
2319,171677.0
2320,179203.0
2321,244626.0
2322,176980.0
2323,186234.0
2324,175388.0
2325,206922.0
2326,171217.0
2327,208489.0
2328,222765.0
2329,192337.0
2330,179541.0
2331,369745.0
2332,393634.0
2333,330304.0
2334,266603.0
2335,261233.0
2336,338954.0
2337,201881.0
2338,275987.0
2339,224233.0
2340,379240.0
2341,228234.0
2342,232652.0
2343,226257.0
2344,242240.0
2345,234860.0
2346,206679.0
2347,197377.0
2348,227835.0
2349,190169.0
2350,274802.0
2351,231840.0
2352,266608.0
2353,278899.0
2354,136248.0
2355,162822.0
2356,154058.0
2357,191317.0
2358,201055.0
2359,126481.0
2360,116457.0
2361,143330.0
2362,261732.0
2363,140055.0
2364,175286.0
2365,218250.0
2366,194592.0
2367,217586.0
2368,212553.0
2369,223590.0
2370,175765.0
2371,176902.0
2372,201954.0
2373,278285.0
2374,286882.0
2375,229521.0
2376,280292.0
2377,318925.0
2378,146888.0
2379,194599.0
2380,144089.0
2381,156480.0
2382,199217.0
2383,204716.0
2384,243110.0
2385,165157.0
2386,139811.0
2387,138131.0
2388,110410.0
2389,133526.0
2390,146093.0
2391,143762.0
2392,115454.0
2393,171460.0
2394,141670.0
2395,210092.0
2396,137869.0
2397,213427.0
2398,131149.0
2399,55312.0
2400,65272.0
2401,116821.0
2402,135444.0
2403,139456.0
2404,156566.0
2405,154033.0
2406,139188.0
2407,122247.0
2408,143854.0
2409,119295.0
2410,167385.0
2411,125040.0
2412,152530.0
2413,127231.0
2414,140949.0
2415,133890.0
2416,130391.0
2417,129492.0
2418,132693.0
2419,111312.0
2420,124945.0
2421,150941.0
2422,120347.0
2423,129640.0
2424,162683.0
2425,227995.0
2426,141802.0
2427,132015.0
2428,168429.0
2429,123133.0
2430,131392.0
2431,114638.0
2432,136872.0
2433,134568.0
2434,134869.0
2435,139249.0
2436,101101.0
2437,107863.0
2438,126266.0
2439,105168.0
2440,110642.0
2441,100846.0
2442,94601.0
2443,116965.0
2444,121342.0
2445,78336.0
2446,129155.0
2447,188040.0
2448,133234.0
2449,103192.0
2450,136025.0
2451,133618.0
2452,194300.0
2453,85676.0
2454,124277.0
2455,134376.0
2456,137203.0
2457,127439.0
2458,123764.0
2459,107388.0
2460,136145.0
2461,121474.0
2462,134767.0
2463,124765.0
2464,178147.0
2465,140710.0
2466,116159.0
2467,139609.0
2468,71286.0
2469,60456.0
2470,198883.0
2471,207225.0
2472,167709.0
2473,117421.0
2474,85647.0
2475,212894.0
2476,122884.0
2477,127319.0
2478,153611.0
2479,105506.0
2480,158378.0
2481,112880.0
2482,135584.0
2483,112604.0
2484,122291.0
2485,129716.0
2486,144438.0
2487,216087.0
2488,153392.0
2489,145498.0
2490,144972.0
2491,99547.0
2492,182663.0
2493,150455.0
2494,163581.0
2495,101129.0
2496,259371.0
2497,150394.0
2498,108336.0
2499,100846.0
2500,134359.0
2501,134868.0
2502,147225.0
2503,90059.0
2504,183760.0
2505,220185.0
2506,246273.0
2507,309177.0
2508,251020.0
2509,211610.0
2510,215983.0
2511,176183.0
2512,194152.0
2513,209346.0
2514,258707.0
2515,151269.0
2516,168672.0
2517,149628.0
2518,160246.0
2519,221742.0
2520,220769.0
2521,193340.0
2522,227098.0
2523,128907.0
2524,149454.0
2525,152005.0
2526,141226.0
2527,112889.0
2528,129715.0
2529,130144.0
2530,121097.0
2531,242554.0
2532,219836.0
2533,192194.0
2534,221649.0
2535,313754.0
2536,238577.0
2537,243062.0
2538,178129.0
2539,183509.0
2540,167421.0
2541,185576.0
2542,168979.0
2543,121593.0
2544,117412.0
2545,128393.0
2546,130948.0
2547,144550.0
2548,148558.0
2549,153467.0
2550,474929.0
2551,134414.0
2552,120408.0
2553,67170.0
2554,112040.0
2555,121164.0
2556,106326.0
2557,109763.0
2558,167472.0
2559,139365.0
2560,156790.0
2561,146074.0
2562,152688.0
2563,156729.0
2564,196998.0
2565,150471.0
2566,162879.0
2567,137526.0
2568,203663.0
2569,209252.0
2570,119742.0
2571,187387.0
2572,152312.0
2573,220242.0
2574,299751.0
2575,127786.0
2576,125123.0
2577,169716.0
2578,87091.0
2579,58461.0
2580,134132.0
2581,132930.0
2582,121534.0
2583,244029.0
2584,174130.0
2585,181612.0
2586,220915.0
2587,214539.0
2588,151230.0
2589,152007.0
2590,223167.0
2591,214236.0
2592,205939.0
2593,225853.0
2594,181982.0
2595,201396.0
2596,344501.0
2597,189275.0
2598,282805.0
2599,316698.0
2600,150964.0
2601,137302.0
2602,73912.0
2603,93467.0
2604,86983.0
2605,67996.0
2606,147148.0
2607,185104.0
2608,207218.0
2609,175530.0
2610,114056.0
2611,133816.0
2612,156911.0
2613,135762.0
2614,125158.0
2615,152252.0
2616,142682.0
2617,183829.0
2618,199844.0
2619,199824.0
2620,192346.0
2621,189430.0
2622,195500.0
2623,245080.0
2624,311133.0
2625,308206.0
2626,169096.0
2627,172553.0
2628,430517.0
2629,430111.0
2630,337635.0
2631,444104.0
2632,411720.0
2633,305911.0
2634,417166.0
2635,154068.0
2636,179587.0
2637,169577.0
2638,257908.0
2639,195934.0
2640,152492.0
2641,93293.0
2642,193809.0
2643,100190.0
2644,135530.0
2645,104460.0
2646,92889.0
2647,102870.0
2648,140934.0
2649,143231.0
2650,150291.0
2651,141879.0
2652,394845.0
2653,255250.0
2654,243137.0
2655,402408.0
2656,317862.0
2657,335510.0
2658,286167.0
2659,307637.0
2660,325631.0
2661,343222.0
2662,363680.0
2663,300562.0
2664,273300.0
2665,322397.0
2666,282155.0
2667,166841.0
2668,176712.0
2669,169565.0
2670,283330.0
2671,179922.0
2672,192124.0
2673,211748.0
2674,207356.0
2675,164605.0
2676,189729.0
2677,191424.0
2678,274387.0
2679,285300.0
2680,287746.0
2681,410571.0
2682,358761.0
2683,478121.0
2684,317588.0
2685,356333.0
2686,249974.0
2687,321525.0
2688,209076.0
2689,197055.0
2690,452148.0
2691,191835.0
2692,139745.0
2693,185428.0
2694,138335.0
2695,182780.0
2696,174680.0
2697,180289.0
2698,211449.0
2699,176169.0
2700,156259.0
2701,153559.0
2702,109272.0
2703,121052.0
2704,152070.0
2705,122844.0
2706,119744.0
2707,132761.0
2708,136845.0
2709,119968.0
2710,130156.0
2711,270729.0
2712,374765.0
2713,177468.0
2714,152399.0
2715,169613.0
2716,147898.0
2717,201128.0
2718,221871.0
2719,163159.0
2720,176247.0
2721,135197.0
2722,165249.0
2723,151128.0
2724,126891.0
2725,132478.0
2726,149761.0
2727,192881.0
2728,172960.0
2729,163107.0
2730,145433.0
2731,132039.0
2732,122869.0
2733,160625.0
2734,155437.0
2735,133603.0
2736,155303.0
2737,122515.0
2738,133672.0
2739,160024.0
2740,129982.0
2741,138856.0
2742,152255.0
2743,150238.0
2744,154341.0
2745,146621.0
2746,138916.0
2747,147059.0
2748,125408.0
2749,122362.0
2750,134692.0
2751,131747.0
2752,209330.0
2753,147545.0
2754,217429.0
2755,131015.0
2756,92897.0
2757,62274.0
2758,80755.0
2759,160655.0
2760,125474.0
2761,141210.0
2762,141238.0
2763,194420.0
2764,153029.0
2765,275559.0
2766,140105.0
2767,85838.0
2768,125945.0
2769,110092.0
2770,153424.0
2771,116920.0
2772,120198.0
2773,149471.0
2774,132712.0
2775,107345.0
2776,130795.0
2777,133536.0
2778,108582.0
2779,118769.0
2780,101470.0
2781,87089.0
2782,82747.0
2783,85420.0
2784,121274.0
2785,132918.0
2786,65047.0
2787,121926.0
2788,54250.0
2789,176323.0
2790,91933.0
2791,103263.0
2792,57545.0
2793,177432.0
2794,102613.0
2795,117962.0
2796,107295.0
2797,162710.0
2798,104342.0
2799,114341.0
2800,61695.0
2801,102680.0
2802,140578.0
2803,176624.0
2804,132065.0
2805,101208.0
2806,78361.0
2807,166708.0
2808,150036.0
2809,138048.0
2810,140061.0
2811,157944.0
2812,149692.0
2813,149277.0
2814,165856.0
2815,104291.0
2816,250080.0
2817,149022.0
2818,134637.0
2819,164539.0
2820,135043.0
2821,110389.0
2822,167178.0
2823,297063.0
2824,171266.0
2825,146073.0
2826,128468.0
2827,138572.0
2828,217652.0
2829,188791.0
2830,224740.0
2831,189092.0
2832,257141.0
2833,277774.0
2834,196285.0
2835,198879.0
2836,188145.0
2837,178694.0
2838,144495.0
2839,179963.0
2840,201354.0
2841,202839.0
2842,225835.0
2843,161750.0
2844,175250.0
2845,121852.0
2846,210679.0
2847,209998.0
2848,213589.0
2849,198170.0
2850,292923.0
2851,226893.0
2852,245093.0
2853,228387.0
2854,140168.0
2855,209857.0
2856,196697.0
2857,183764.0
2858,198572.0
2859,127349.0
2860,124281.0
2861,123982.0
2862,191919.0
2863,125653.0
2864,235754.0
2865,136074.0
2866,148808.0
2867,91837.0
2868,99382.0
2869,106231.0
2870,137009.0
2871,85325.0
2872,42756.0
2873,110631.0
2874,143611.0
2875,127450.0
2876,163055.0
2877,142975.0
2878,177188.0
2879,139498.0
2880,98987.0
2881,147718.0
2882,169756.0
2883,199284.0
2884,204885.0
2885,184084.0
2886,209182.0
2887,106091.0
2888,125748.0
2889,40683.0
2890,71000.0
2891,132136.0
2892,63617.0
2893,112603.0
2894,64024.0
2895,283228.0
2896,256449.0
2897,178677.0
2898,143800.0
2899,203255.0
2900,158686.0
2901,184280.0
2902,186758.0
2903,339717.0
2904,350991.0
2905,101685.0
2906,189022.0
2907,110292.0
2908,131188.0
2909,146368.0
2910,79826.0
2911,73912.0
2912,139622.0
2913,89968.0
2914,75885.0
2915,80935.0
2916,86634.0
2917,176693.0
2918,121564.0
2919,229436.0
